text	label
Amand North Khorasan. Amand ( Persian: امند‎ also Romanized as Āmand ) is a village in Jeyransu Rural District in the Central District of Maneh and Samalqan County North Khorasan Province Iran. At the 2006 census its population was 966 in 263 families.	8
Bychawka Druga-Kolonia. Bychawka Druga-Kolonia [bɨˈxafka ˈdruɡa kɔˈlɔɲa] is a village in the administrative district of Gmina Bychawa within Lublin County Lublin Voivodeship in eastern Poland.	8
Osiek Płock County. Osiek [ˈɔɕek] is a village in the administrative district of Gmina Bulkowo within Płock County Masovian Voivodeship in east-central Poland.	8
Dar Bahareh. Dar Bahareh ( Persian: داربهاره‎ also Romanized as Dār Bahāreh ) is a village in Dorunak Rural District Zeydun District Behbahan County Khuzestan Province Iran. At the 2006 census its population was 165 in 39 families.	8
Bharatpur Dhanusa. Bharatpur is a village development committee in Dhanusa District in the Janakpur Zone of south-eastern Nepal. At the time of the 1991 Nepal census it had a population of 12180 and had 2230 houses.	8
Abdolabad Shahr-e Babak. Abdolabad ( Persian: عبدل اباد‎ also Romanized as ‘Abdolābād; also known as Abdollāhābād and ‘Abdollāhābād ) is a village in Khatunabad Rural District in the Central District of Shahr-e Babak County Kerman Province Iran. At the 2006 census its population was 72 in 20 families.	8
Çetmi Gümüşhacıköy. Çetmi is a village in the District of Gümüşhacıköy Amasya Province Turkey.	8
Aliabad Khalkhal. Aliabad ( Persian: علي اباد‎ also Romanized as ‘Alīābād; also known as Al’var and Ālvār ) is a village in Khanandabil-e Sharqi Rural District in the Central District of Khalkhal County Ardabil Province Iran. At the 2006 census its population was 1330 in 266 families.	8
Puszczykowo-Zaborze. Puszczykowo-Zaborze [puʂt͡ʂɨˈkɔvɔ zaˈbɔʐɛ] is a village in the administrative district of Gmina Swarzędz within Poznań County Greater Poland Voivodeship in west-central Poland.The village has a population of 24.	8
Akbarabad Sarpol-e Zahab. Akbarabad ( Persian: اكبراباد‎ also Romanized as Akbarābād; also known as Akrābād ) is a village in Dasht-e Zahab Rural District in the Central District of Sarpol-e Zahab County Kermanshah Province Iran. At the 2006 census its population was 50 in 8 families.	8
Karamjavan. Karamjavan ( Persian: كرمجوان‎ also Romanized as Karamjavān ) is a village in Sarajuy-ye Sharqi Rural District Saraju District Maragheh County East Azerbaijan Province Iran. At the 2006 census its population was 2262 in 506 families.	8
Ortabereket Ayaş. Ortabereket is a village in the District of Ayaş Ankara Province Turkey.	8
Hamzar. Hamzar ( Persian: همزارع‎ also Romanized as Hamzārʿ ) is a village in Keybar Rural District Jolgeh Zozan District Khvaf County Razavi Khorasan Province Iran. At the 2006 census its population was 143 in 31 families.	8
Kosruppe. Kosruppe is a village in Sri Lanka located within Central Province.	8
Kopito. Kopito is a village in the municipality of Višegrad Bosnia and Herzegovina.	8
Periyalur. Periyalur ( Tamil: பெரியாளூர் ) is a village in Pudukkottai District in the Indian state of Tamil Nadu. It is populated by approximately one thousand families.	8
Cham-e Divan. Cham-e Divan ( Persian: چم ديوان‎ also Romanized as Cham-e Dīvān ) is a village in Veysian Rural District Veysian District Dowreh County Lorestan Province Iran. At the 2006 census its population was 884 in 192 families.	8
Łaguny. Łaguny [waˈɡunɨ] is a village in the administrative district of Gmina Opinogóra Górna within Ciechanów County Masovian Voivodeship in east-central Poland. It lies approximately 9 kilometres ( 6 mi ) north-east of Opinogóra Górna 15 km ( 9 mi ) north-east of Ciechanów and 85 km ( 53 mi ) north of Warsaw.	8
Goran Khash. Goran ( Persian: گران‎ also Romanized as Gorān ) is a village in Kahnuk Rural District Irandegan District Khash County Sistan and Baluchestan Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
Yukarıakın Karaman. Yukarıakın is a village in the central district ( Karaman ) of Karaman Province Turkey. At 36°53′N 33°01′E it is situated in the Taurus Mountains. Its distance to Karaman is 59 kilometres ( 37 mi ) . The population of the village was 151 as of 2011. According to page of Karaman news the founders of the village were the members of a tribe named Ağaçeri and were Akıncı ( irregular cavalry in the early years of the Ottoman Empire ) . The original name of the village was Akın.	8
Kızılcakışla Polatlı. Kızılcakışla Polatlı is a village in the District of Polatlı Ankara Province Turkey.	8
Hamamlu East Azerbaijan. Hamamlu ( Persian: حماملو‎ also Romanized as Hamāmlū and Ḩammāmlū; Azerbaijani: Hamamlı; also known as Ḩammām ‘Alī and Khamamlu ) is a village in Ozomdel-e Jonubi Rural District in the Central District of Varzaqan County East Azerbaijan Province Iran. At the 2006 census its population was 135 in 35 families.	8
Anigua. Anigua is a settlement in the west of Guam. It is located just to the west of the capital Hagåtña.	8
Lockland Ohio. Lockland is a village in Hamilton County Ohio United States. The population was 3449 at the 2010 census. Lockland is located in southwest Ohio north of Cincinnati. Its population has somewhat declined since the latter part of the 20th century.[citation needed]	8
Salsnes. Salsnes is a village in the municipality of Fosnes in Nord-Trøndelag county Norway. It is located on the mainland of Fosnes on a small isthmus of land between the Foldafjord and the lake Salsvatnet. Salen Chapel is located in the village.	8
Deh-e Howz. Deh-e Howz ( Persian: ده حوض‎ also Romanized as Deh-e Ḩowẕ Deh Ḩowz and Deh Hoz; also known as Ḩowz ) is a village in Susan-e Gharbi Rural District Susan District Izeh County Khuzestan Province Iran. At the 2006 census its population was 235 in 42 families.	8
Linne Kuyavian-Pomeranian Voivodeship. Linne [ˈlinnɛ] is a village in the administrative district of Gmina Rypin within Rypin County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 4 kilometres ( 2 mi ) north-east of Rypin and 60 km ( 37 mi ) east of Toruń.	8
Agh Ziarat. Agh Ziarat ( Persian: اغ زيارت‎ also Romanized as Āgh Zīārat; also known as Āq Zīārat ) is a village in Quri Chay-ye Sharqi Rural District in the Central District of Charuymaq County East Azerbaijan Province Iran. At the 2006 census its population was 383 in 75 families.	8
Tolombeh-ye Kazemabad Ferdows. Tolombeh-ye Kazemabad ( Persian: تلمبه كاظم اباد‎ also Romanized as Tolombeh-ye Kāẓemābād ) is a village in Ferdows Rural District Ferdows District Rafsanjan County Kerman Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
Opole Masovian Voivodeship. Opole [ɔˈpɔlɛ] is a village in the administrative district of Gmina Radzymin within Wołomin County Masovian Voivodeship in east-central Poland. It lies approximately 10 kilometres ( 6 mi ) north of Radzymin 18 km ( 11 mi ) north-west of Wołomin and 32 km ( 20 mi ) north of Warsaw.The village has a population of 290.	8
Kaşlıca Tut. Kaşlıca is a village in the District of Tut Adıyaman Province Turkey.	8
Uda Weragama. Uda Weragama is a village in Sri Lanka. It is located within Central Province.	8
Tamsalu Saare County. Tamsalu Saare County is a village in Kaarma Parish Saare County in western Estonia.	8
Lamkowo. Lamkowo [lamˈkɔvɔ] ( German: Groß Lemkendorf ) is a village in the administrative district of Gmina Barczewo within Olsztyn County Warmian-Masurian Voivodeship in northern Poland.	8
Stara Góra. Stara Góra [ˈstara ˈɡura] is a village in the administrative district of Gmina Góra within Góra County Lower Silesian Voivodeship in south-western Poland. Prior to 1945 it was in Germany.It lies approximately 3 km ( 2 mi ) south-west of Góra and 69 km ( 43 mi ) north-west of the regional capital Wrocław.	8
Rahmatabad Zavareh. Rahmatabad ( Persian: رحمت آباد‎ also Romanized as Raḩmatābād ) is a village in Sofla Rural District Zavareh District Ardestan County Isfahan Province Iran. At the 2006 census its population was 10 in 5 families.	8
Pärase. Pärase is a village in Muhu Parish Saare County in western Estonia. During the civil war in Seriba Miko Malic fled to this area in attempt to gather himself and fight back against the rebels. He gathered his fellow Serbians and co-captain Dallas Dewitt and together they stormed the capital of that 3rd world country by throwing baconegg and cheese buiscuts and bad American literature at them until the gave up.	8
Valnontey. Valnontey is a small village of Cogne in Aosta Valley the smallest region of Italy. It is completely within the Gran Paradiso National Park.	8
Niemce. Niemce [ˈɲɛmt͡sɛ] is a village in Lublin County Lublin Voivodeship in eastern Poland. It is the seat of the gmina ( administrative district ) called Gmina Niemce. It lies approximately 14 km ( 9 mi ) north of the regional capital Lublin.The village has a population of approximately 5000.	8
Otry. Otry [ˈɔtrɨ] ( German Ottern ) is a village in the administrative district of Gmina Kolno within Olsztyn County Warmian-Masurian Voivodeship in northern Poland. It lies approximately 7 kilometres ( 4 mi ) south-east of Kolno and 42 km ( 26 mi ) north-east of the regional capital Olsztyn.While traditionally Prussian with the Second Peace of Thorn in 1466 the area became part of the Kingdom of Poland until 1772; 1772-1945 Kingdom of Prussia and Germany ( East Prussia ) .	8
Kausi. Kausi is a village in Vigala Parish Rapla County in western Estonia.	8
Zereshgeh. Zereshgeh ( Persian: زرشگه‎ also Romanized as Zereshgāh and Zarishkah ) is a village in Hemmatabad Rural District in the Central District of Borujerd County Lorestan Province Iran. At the 2006 census its population was 1185 in 279 families.	8
Aleksandrów Biłgoraj County. Aleksandrów [alɛkˈsandruf] is a village in Biłgoraj County Lublin Voivodeship in eastern Poland. It is the seat of the gmina ( administrative district ) called Gmina Aleksandrów. It lies approximately 16 kilometres ( 10 mi ) south-east of Biłgoraj and 91 km ( 57 mi ) south of the regional capital Lublin.During WWII Aleskandrow was in the midst of partisan activity against the local German garrison and the ensuing Operation Sturmwind II that culminated in the Battle of Osuchy.	8
Bindhyawasini. Bindhyawasini is a village in Achham District in the Seti Zone of western Nepal. According to the 1991 Nepal census the village had a population of 2402 living in 485 houses. At the time of the 2001 Nepal census the population was 3041 of which 37% was literate.	8
Lamiyan. Lamiyan ( Persian: لاميان‎ also Romanized as Lamīyan Lāmeyān and Lāmīān; also known as Lāmanjān ) is a village in Miyan Rud Rural District Qolqol Rud District Tuyserkan County Hamadan Province Iran. At the 2006 census its population was 2321 in 539 families.	8
Chanibeh-ye Yek. Chanibeh-ye Yek ( Persian: چنيبه يك‎ also Romanized as Chanībeh-ye Yek ) is a village in Shoaybiyeh-ye Sharqi Rural District Shadravan District Shushtar County Khuzestan Province Iran. At the 2006 census its population was 242 in 34 families.	8
Pol-e Shekasteh Ilam. Pol-e Shekasteh ( Persian: پل شكسته‎ also Romanized as Pol Shekasteh ) is a village in Chamzey Rural District in the Central District of Malekshahi County Ilam Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
Sutjeska ( Sečanj ) . Sutjeska ( Serbian Cyrillic: Сутјеска pronounced [sûtjɛska] ) is a village in Serbia. It is situated in the Sečanj municipality in the Central Banat District Vojvodina province. The village has a Serb ethnic majority ( 60.21% ) and a sizable Romanian minority ( 28.26% ) and a population of 1737 people ( 2002 census ) .	8
Bagh Miran. Bagh Miran ( Persian: باغ ميران‎ also Romanized as Bāgh Mīrān and Bāgh-e Mīrān ) is a village in Murcheh Khvort Rural District in the Central District of Shahin Shahr and Meymeh County Isfahan Province Iran. At the 2006 census its population was 24 in 14 families.	8
Mrukowa. Mrukowa [mruˈkɔva] is a village in the administrative district of Gmina Osiek Jasielski within Jasło County Subcarpathian Voivodeship in south-eastern Poland. It lies approximately 5 kilometres ( 3 mi ) south-west of Osiek Jasielski 17 km ( 11 mi ) south of Jasło and 63 km ( 39 mi ) south-west of the regional capital Rzeszów.The village has a population of 570.	8
Lututów. Lututów [luˈtutuf] is a village in Wieruszów County Łódź Voivodeship in central Poland. It is the seat of the gmina ( administrative district ) called Gmina Lututów. It lies approximately 22 kilometres ( 14 mi ) east of Wieruszów and 85 km ( 53 mi ) south-west of the regional capital Łódź.The village has a population of 1432.	8
Pedapalla. Pedapalla is a village in Alamuru Mandal in the East Godavari District of Andhra Pradesh India.	8
Bonisław Mława County. Bonisław [bɔˈniswaf] is a village in the administrative district of Gmina Wieczfnia Kościelna within Mława County Masovian Voivodeship in east-central Poland.	8
Witkowo II. Witkowo II ( German Wittichow bei Stargard ) is a village in the administrative district of Gmina Stargard Szczeciński within Stargard County West Pomeranian Voivodeship in north-western Poland.Before 1945 the area was part of Germany. For the history of the region see History of Pomerania.The village has a population of 493.	8
Prusim Greater Poland Voivodeship. Prusim [ˈpruɕim] is a village in the administrative district of Gmina Kwilcz within Międzychód County Greater Poland Voivodeship in west-central Poland. It lies approximately 6 kilometres ( 4 mi ) north-west of Kwilcz 10 km ( 6 mi ) east of Międzychód and 65 km ( 40 mi ) west of the regional capital Poznań.	8
Zangolabad. Zangolabad ( Persian: زنگل اباد‎ also Romanized as Zangolābād and Zangalabad; also known as Rangolābād ) is a village in Mojezat Rural District in the Central District of Zanjan County Zanjan Province Iran. At the 2006 census its population was 200 in 50 families.	8
Khoriya Janakpur. Khoriya is a village development committee in Sarlahi District in the Janakpur Zone of south-eastern Nepal. At the time of the 1991 Nepal census it had a population of 3132 people living in 572 individual households.	8
Otročín. Otročín ( German: Landek ) is a village and municipality in Karlovy Vary District in the Karlovy Vary Region of the Czech Republic.	8
Elkhorn Manitoba. Elkhorn is a village in southwestern Manitoba Canada.Incorporated on January 2 1906 it is located approximately 105 kilometers west of Brandon. It is surrounded by the Rural Municipality of Wallace.	8
Qorqoruk-e Olya. Qorqoruk-e Olya ( Persian: قرقروك عليا‎ also Romanized as Qorqorūk-e ‘Olyā Qarqorūk-e ‘Olyā and Qarqorūk ‘Olyā; also known as Qorqorūk-e Bālā ) is a village in Abravan Rural District Razaviyeh District Mashhad County Razavi Khorasan Province Iran. At the 2006 census its population was 63 in 13 families.	8
Muzigaleh. Muzigaleh ( Persian: موزي گله‎ also Romanized as Mūzīgaleh ) is a village in Feyziyeh Rural District in the Central District of Babol County Mazandaran Province Iran. At the 2006 census its population was 608 in 161 families.	8
Suszec. Suszec [ˈsuʂɛt͡s] ( German Sussetz ) is a village in Pszczyna County Silesian Voivodeship in southern Poland. It is the seat of the gmina ( administrative district ) called Gmina Suszec. It lies approximately 13 kilometres ( 8 mi ) north-west of Pszczyna and 28 km ( 17 mi ) south-west of the regional capital Katowice.The village has a population of 4130.	8
Chaman Mazandaran. Chaman ( Persian: چمان‎ also Romanized as Chamān ) is a village in Qareh Toghan Rural District in the Central District of Neka County Mazandaran Province Iran. At the 2006 census its population was 507 in 124 families.	8
Śladków Podleśny. Śladków Podleśny [ˈɕlatkuf pɔdˈlɛɕnɨ] is a village in the administrative district of Gmina Piątek within Łęczyca County Łódź Voivodeship in central Poland. It lies approximately 9 kilometres ( 6 mi ) south-west of Piątek 13.9 km ( 9 mi ) east of Łęczyca and 27 km ( 17 mi ) north of the regional capital Łódź.	8
Ogorzelec Polkowice County. Ogorzelec [ɔɡɔˈʐɛlɛt͡s] is a village in the administrative district of Gmina Grębocice within Polkowice County Lower Silesian Voivodeship in south-western Poland. Prior to 1945 it was in Germany.	8
Panzdah-e Khordad. Panzdah-e Khordad ( Persian: پانزده خرداد‎ also Romanized as Pānzdah-e Khordād ) is a village in Lumar Rural District Central District Sirvan County Ilam Province Iran. At the 2006 census its population was 178 in 33 families.	8
Buckeye Lake Ohio. Buckeye Lake is a village in Fairfield and Licking counties in the U.S. state of Ohio. The population was 2746 at the 2010 census. It is named for Buckeye Lake a large lake along which the village is built.	8
Yenimurat Karataş. Yenimurat is a village in the District of Karataş Adana Province Turkey.	8
Qezel Hesar Hamadan. Qezel Hesar ( Persian: قزل حصار‎ also Romanized as Qezel Ḩeşār; also known as Ghezel Hesan and Qizil Hisār ) is a village in Mofatteh Rural District in the Central District of Famenin County Hamadan Province Iran. At the 2006 census its population was 134 in 33 families.	8
Millville Ohio. Millville is a village in Butler County Ohio United States. The population was 708 at the 2010 census. It was established in 1815 by Joseph Van Horn who opened a grist mill there about 1805. Baseball's first commissioner Kenesaw Mountain Landis was born in Millville.	8
Sushitsa Blagoevgrad Province. Sushitsa is a village in Simitli Municipality in Blagoevgrad Province in southwestern Bulgaria.	8
Eslamabad-e Gorgian. Eslamabad-e Gorgian ( Persian: اسلام ابادگرگيان‎ also Romanized as Eslāmābād-e Gorgīān; also known as Eslāmābād ) is a village in Ludab Rural District Ludab District Boyer-Ahmad County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
Mirpur Sirohi. Mirpur ( मीरपुर ) is an village located in the Sirohi District of Rajasthan India.[citation needed] It was known historically as Hamirapura ( हमीरपुर ) .Mirpur was established by Ladu Singh Solanki in the late 19th century and is sacred to Parshvanath. The first MLA of Sirohi Jawan Singh was also from this village.[citation needed]The village is also known for its Jain tirtha called Mirpur Jain Temple.	8
Poręba Średnia. Poręba Średnia [pɔˈrɛmba ˈɕrɛdɲa] is a village in the administrative district of Gmina Brańszczyk within Wyszków County Masovian Voivodeship in east-central Poland. It lies approximately 9 kilometres ( 6 mi ) north-east of Brańszczyk 20 km ( 12 mi ) north-east of Wyszków and 71 km ( 44 mi ) north-east of Warsaw.	8
Kafoshan. Kafoshan ( Persian: كافشان‎ also Romanized as Kāfoshān; also known as Gāh Fashān Gāh Foshān Kāh Fashān and Kāpāsān ) is a village in Zazeran Rural District in the Central District of Falavarjan County Isfahan Province Iran. At the 2006 census its population was 1655 in 443 families.	8
Mieleszki. Mieleszki [mjɛˈlɛʂki] is a village in the administrative district of Gmina Gródek within Białystok County Podlaskie Voivodeship in north-eastern Poland close to the border with Belarus. It lies approximately 5 kilometres ( 3 mi ) south-east of Gródek and 37 km ( 23 mi ) east of the regional capital Białystok.	8
Manojlovci. Manojlovci ( Serbian: Манојловци ) is a village in the municipality of Topola Serbia. According to the 2002 census the village has a population of 144 people.	8
Walgama. Walgama is a village in Sri Lanka. It is located within Central Province.	8
Bieniów Lublin Voivodeship. Bieniów [ˈbjɛɲuf] is a village in the administrative district of Gmina Rejowiec within Chełm County Lublin Voivodeship in eastern Poland. It lies approximately 9 kilometres ( 6 mi ) north-east of Rejowiec 12 km ( 7 mi ) west of Chełm and 54 km ( 34 mi ) east of the regional capital Lublin.	8
Czaczek. Czaczek [ˈt͡ʂat͡ʂɛk] is a village in the administrative district of Gmina Barciany within Kętrzyn County Warmian-Masurian Voivodeship in northern Poland close to the border with the Kaliningrad Oblast of Russia.Before 1945 the area was part of Germany ( East Prussia ) .	8
Yuvalar Sason. Yuvalar is a village in the District of Sason Batman Province Turkey. As of 2011 it had a population of 433 people.	8
Magnojević Gornji. Magnojević Gornji ( Cyrillic: Магнојевић Горњи ) is a village in the municipality of Bijeljina Republika Srpska Bosnia and Herzegovina.	8
Shahababad Fars. Shahababad ( Persian: شهاب اباد‎ also Romanized as Shahābābād ) is a village in Dehqanan Rural District in the Central District of Kharameh County Fars Province Iran. At the 2006 census its population was 244 in 49 families.	8
Sharqliyya. Sharqliyya ( Arabic: شرقلية‎ also spelled Sharqlieh ) is a village in central Syria administratively part of the Homs Governorate located northwest of Homs. Nearby localities include al-Qabu and al-Shinyah to the west al-Taybah al-Gharbiyah to the northwest Taldou to the northeast and Ghur Gharbiyah to the east. According to the Central Bureau of Statistics ( CBS ) Sharqliyya had a population of 1362 in the 2004 census.	8
Miętkie-Kolonia. Miętkie-Kolonia [ˈmjɛntkʲɛ kɔˈlɔɲa] is a village in the administrative district of Gmina Mircze within Hrubieszów County Lublin Voivodeship in eastern Poland close to the border with Ukraine.	8
Owidz. Owidz [ˈɔvit͡s] is a village in the administrative district of Gmina Starogard Gdański within Starogard County Pomeranian Voivodeship in northern Poland. It lies approximately 3 kilometres ( 2 mi ) south-east of Starogard Gdański and 46 km ( 29 mi ) south of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.The village has a population of 445.	8
Butalanda. Butalanda is a village in Sri Lanka. It is located within Central Province.	8
Pir Mohammad Seyd Asdalah. Pir Mohammad Seyd Asdalah ( Persian: پيرمحمدسيداسداله‎ also Romanized as Pīr Moḥammad Seyd Āsdālah ) is a village in Kakasharaf Rural District in the Central District of Khorramabad County Lorestan Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
Chir-e Sofla. Chir-e Sofla ( Persian: چيرسفلي‎ also Romanized as Chīr-e Soflá ) is a village in Kuhestan Rural District in the Central District of Nain County Isfahan Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
Staniszcze Wielkie. Staniszcze Wielkie [staˈniʂt͡ʂɛ ˈvjɛlkʲɛ] is a village in the administrative district of Gmina Kolonowskie within Strzelce County Opole Voivodeship in south-western Poland. It lies approximately 3 kilometres ( 2 mi ) west of Kolonowskie 18 km ( 11 mi ) north of Strzelce Opolskie and 30 km ( 19 mi ) east of the regional capital Opole.Before 1945 the area was part of Germany ( see Territorial changes of Poland after World War II ) .The village has a population of 1169.	8
Otaq Sar. Otaq Sar ( Persian: اطاق سر‎ also Romanized as Oţāq Sar ) is a village in Sajjadrud Rural District Bandpey-ye Sharqi District Babol County Mazandaran Province Iran. At the 2006 census its population was 149 in 38 families.	8
Mohammadiyeh Arak. Mohammadiyeh ( Persian: محمديه‎ also Romanized as Moḩammadīyeh; also known as Muhammadi ) is a village in Mashhad-e Miqan Rural District in the Central District of Arak County Markazi Province Iran. At the 2006 census its population was 655 in 183 families.	8
Czarnocin Pomeranian Voivodeship. Czarnocin [t͡ʂarˈnɔt͡ɕin] is a village in the administrative district of Gmina Skarszewy within Starogard County Pomeranian Voivodeship in northern Poland. It lies approximately 4 kilometres ( 2 mi ) south-west of Skarszewy 11 km ( 7 mi ) north-west of Starogard Gdański and 40 km ( 25 mi ) south of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.The village has a population of 265.	8
Kanchanpur Sagarmatha. Kanchanpur is a village development committee in Saptari District in the Sagarmatha Zone of south-eastern Nepal. At the time of the 1991 Nepal census it had a population of 6007.	8
Sainte-Madeleine Quebec. Sainte-Madeleine is a village municipality in southwestern Quebec Canada in Les Maskoutains Regional County Municipality. The population as of the Canada 2011 Census was 2356.Le Camping Ste-Madeleine founded in 1967 for visitors to EXPO 67 is the area's principal tourist attraction.	8
Kani Khazran. Kani Khazran ( Persian: كاني خضران‎ also Romanized as Kānī Khaẕrān ) is a village in Badr Rural District in the Central District of Ravansar County Kermanshah Province Iran. At the 2006 census its population was 139 in 28 families.	8
Ahmad Gharib Kohgiluyeh and Boyer-Ahmad. Ahmad Gharib ( Persian: احمدغريب‎ also Romanized as Aḩmad Gharīb ) is a village in Pataveh Rural District Pataveh District Dana County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its population was 276 in 54 families.	8
Raugu. Raugu is a village in Orissaare Parish Saare County in western Estonia.	8
Szlatyn. Szlatyn [ˈʂlatɨn] is a village in the administrative district of Gmina Jarczów within Tomaszów Lubelski County Lublin Voivodeship in eastern Poland. It lies approximately 19 kilometres ( 12 mi ) east of Tomaszów Lubelski and 120 km ( 75 mi ) south-east of the regional capital Lublin.	8
Gachi West Azerbaijan. Gachi ( Persian: گچي‎ also Romanized as Gachī; also known as Gīcheh ) is a village in Sumay-ye Jonubi Rural District Sumay-ye Beradust District Urmia County West Azerbaijan Province Iran. At the 2006 census its population was 498 in 75 families.	8
Jeziora-Nowina. Jeziora-Nowina [jɛˈʑɔra nɔˈvina] is a village in the administrative district of Gmina Pniewy within Grójec County Masovian Voivodeship in east-central Poland.	8
Jeruzal Mińsk County. Jeruzal [jɛˈruzal] is a village in the administrative district of Gmina Mrozy within Mińsk County Masovian Voivodeship in east-central Poland. It lies approximately 12 kilometres ( 7 mi ) south of Mrozy 24 km ( 15 mi ) south-east of Mińsk Mazowiecki and 61 km ( 38 mi ) east of Warsaw.The village has a population of 410.	8
Gand Mazar Ruj. Gand Mazar Ruj ( Persian: گندمزارروج‎ also Romanized as Gand Mazār Rūj ) is a village in Olya Tayeb Rural District in the Central District of Landeh County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
Dareshgeft Aligudarz. Dareshgeft ( Persian: دراشگفت‎ also Romanized as Darāshgeft ) is a village in Zalaqi-ye Sharqi Rural District Besharat District Aligudarz County Lorestan Province Iran. At the 2006 census its population was 38 in 6 families.	8
Sahra Sefid. Sahra Sefid ( Persian: صحراسفيد‎ also Romanized as Şaḩrā Sefīd; also known as Qal‘eh-ye Şaḩrā Sefīd Sar-i-Sefīd and Sar Safīd ) is a village in Par Zeytun Rural District Meymand District Firuzabad County Fars Province Iran. At the 2006 census its population was 325 in 73 families.	8
Surasettikoppa. Surasettikoppa is a village in Dharwad district in the southwestern state of Karnataka India.	8
Boruiyeh Fars. Boruiyeh ( Persian: برويه‎ also Romanized as Borūīyeh; also known as Būrrū’īyeh ) is a village in Tujerdi Rural District Sarchehan District Bavanat County Fars Province Iran. At the 2006 census its population was 85 in 20 families.	8
Szarwark Lesser Poland Voivodeship. Szarwark [ˈʂarvark] is a village in the administrative district of Gmina Dąbrowa Tarnowska within Dąbrowa County Lesser Poland Voivodeship in southern Poland. It lies approximately 8 kilometres ( 5 mi ) south-east of Dąbrowa Tarnowska and 81 km ( 50 mi ) east of the regional capital Kraków.	8
Shaneh Tarash Mahalleh. Shaneh Tarash Mahalleh ( Persian: شانه تراش محله‎ also Romanized as Shāneh Tarāsh Maḩalleh; also known as Shāneh Tarāsh ) is a village in Do Hezar Rural District Khorramabad District Tonekabon County Mazandaran Province Iran. At the 2006 census its population was 74 in 23 families.	8
Sachalin Lublin Voivodeship. Sachalin [saˈxalin] is a village in the administrative district of Gmina Żyrzyn within Puławy County Lublin Voivodeship in eastern Poland.	8
Dąbrówka Wołomin County. Dąbrówka [dɔmˈbrufka] is a village in Wołomin County Masovian Voivodeship in east-central Poland. It is the seat of the gmina ( administrative district ) called Gmina Dąbrówka. It lies approximately 16 kilometres ( 10 mi ) north of Wołomin and 36 km ( 22 mi ) north-east of Warsaw.The village has a population of 535.	8
Ruda Maleniecka. Ruda Maleniecka [ˈruda malɛˈɲɛt͡ska] is a village in Końskie County Świętokrzyskie Voivodeship in south-central Poland. It is the seat of the gmina ( administrative district ) called Gmina Ruda Maleniecka. It lies approximately 15 kilometres ( 9 mi ) south-west of Końskie and 41 km ( 25 mi ) north-west of the regional capital Kielce.The village has a population of 610.	8
Zofiewo. Zofiewo [zɔˈfjɛvɔ] is a village in the administrative district of Gmina Skrwilno within Rypin County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 12 kilometres ( 7 mi ) north of Skrwilno 13 km ( 8 mi ) north-east of Rypin and 68 km ( 42 mi ) east of Toruń.	8
Ziarat-e Talang. Ziarat-e Talang ( Persian: زيارت تلنگ‎ also Romanized as Zīārat-e Talang ) is a village in Karian Rural District in the Central District of Minab County Hormozgan Province Iran. At the 2006 census its population was 179 in 40 families.	8
Kashki Iran. Kashki ( Persian: كاشكي‎ also Romanized as Kāshkī ) is a village in Tutaki Rural District in the Central District of Siahkal County Gilan Province Iran. At the 2006 census its population was 117 in 34 families.	8
Jerzyce. Jerzyce [jɛˈʐɨt͡sɛ] is a village in the administrative district of Gmina Piotrków Kujawski within Radziejów County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 5 kilometres ( 3 mi ) north-west of Piotrków Kujawski 9 km ( 6 mi ) south-west of Radziejów and 53 km ( 33 mi ) south of Toruń.	8
Konarzyce Podlaskie Voivodeship. Konarzyce [kɔnaˈʐɨt͡sɛ] is a village in the administrative district of Gmina Łomża within Łomża County Podlaskie Voivodeship in north-eastern Poland. It lies approximately 5 kilometres ( 3 mi ) south-west of Łomża and 76 km ( 47 mi ) west of the regional capital Białystok.	8
Harvi. Harvi is a village in the southern state of Karnataka India. It is located in the Manvi taluk of Raichur district in Karnataka.	8
Chełsty Masovian Voivodeship. Chełsty [ˈxɛu̯stɨ] is a village in the administrative district of Gmina Różan within Maków County Masovian Voivodeship in east-central Poland. It lies approximately 7 kilometres ( 4 mi ) north-east of Różan 24 km ( 15 mi ) east of Maków Mazowiecki and 85 km ( 53 mi ) north of Warsaw.	8
Naxalbari. Naxalbari is the name of a village and a community development block in northern part of the state of West Bengal India. Naxalbari block comes under the jurisdiction of Siliguri subdivision of Darjeeling district. Naxalbari became famous for the left wing revolt that took place in the late 1960s.	8
